year,week,total_vol,Detected,fit_total_vol_ensem,lwr_total_vol_ensem,upr_total_vol_ensem,fit_total_vol_1,lwr_total_vol_1,upr_total_vol_1,fit_total_vol_2,lwr_total_vol_2,upr_total_vol_2,w1,forecast_origin_id,last_obs_id,n_ahead,forecast_step,model,dep_var,Prior
2016,45,50,0,60.02824581,0,1245.179464,62.00985793,0,1543.713168,62.98847572,0,1656.806446,0.525033167,43,52,1,2,kf_ensemble,total_vol,informative
2016,45,50,0,139.220381,0,1007.683549,142.5226275,0,1213.522733,134.1328462,0,1308.611875,0.516067907,44,52,1,1,kf_ensemble,total_vol,informative
2016,46,188,1,32.00975248,0,1542.581273,36.26504344,0,1927.408635,32.20092677,0,2101.244631,0.489640807,42,52,1,4,kf_ensemble,total_vol,informative
2016,46,188,1,50.21981865,0,1417.637869,52.70925198,0,1779.21132,52.72655793,0,1888.08107,0.525033167,43,52,1,3,kf_ensemble,total_vol,informative
2016,46,188,1,114.7988234,0,1285.689338,119.6577312,0,1593.626964,111.3347006,0,1669.862211,0.516067907,44,52,1,2,kf_ensemble,total_vol,informative
2016,46,188,1,46.2707857,0,892.7010473,44.50952695,0,1089.70683,51.03844702,0,1242.787674,0.490594174,45,52,1,1,kf_ensemble,total_vol,informative
2016,47,100,1,44.82382218,0,1537.337492,46.52600287,0,1926.537859,45.61887991,0,2049.90304,0.525033167,43,52,1,4,kf_ensemble,total_vol,informative
2016,47,100,1,102.0741646,0,1461.015998,105.5211377,0,1836.759852,99.90706477,0,1914.971505,0.516067907,44,52,1,3,kf_ensemble,total_vol,informative
2016,47,100,1,37.54510028,0,1193.070623,36.95467265,0,1512.542917,42.60294835,0,1608.02508,0.490594174,45,52,1,2,kf_ensemble,total_vol,informative
2016,47,100,1,161.1764275,0,1013.512787,162.3383728,0,1227.264814,152.5611728,0,1334.696163,0.49230478,46,52,1,1,kf_ensemble,total_vol,informative
2016,48,163,3,84.80249724,0,1538.858678,86.49283691,0,1977.028187,86.75756725,0,2036.14288,0.516067907,44,52,1,4,kf_ensemble,total_vol,informative
2016,48,163,3,28.71497498,0,1376.324609,30.02204936,0,1725.380111,32.33424471,0,1865.619427,0.490594174,45,52,1,3,kf_ensemble,total_vol,informative
2016,48,163,3,139.3855367,0,1294.326556,142.7535923,0,1599.074263,130.3886559,0,1713.444387,0.49230478,46,52,1,2,kf_ensemble,total_vol,informative
2016,48,163,3,86.31266123,0,937.7481968,90.5044801,0,1157.269948,86.83935564,0,1277.143129,0.485545924,47,52,1,1,kf_ensemble,total_vol,informative
2016,49,307,2,22.59102066,0,1494.272071,26.76406902,0,1928.666325,21.47441835,0,2008.922881,0.490594174,45,52,1,4,kf_ensemble,total_vol,informative
2016,49,307,2,119.2931681,0,1444.362542,117.980879,0,1848.686547,116.5997625,0,1916.613591,0.49230478,46,52,1,3,kf_ensemble,total_vol,informative
2016,49,307,2,73.88962868,0,1223.21591,80.55034688,0,1550.171442,74.27804017,0,1664.888423,0.485545924,47,52,1,2,kf_ensemble,total_vol,informative
2016,49,307,2,139.0457809,0,996.3927734,139.8015809,0,1200.644896,135.4270551,0,1314.133237,0.471833877,48,52,1,1,kf_ensemble,total_vol,informative
2016,50,69,1,103.3443459,0,1562.670973,102.7757898,0,2000.515343,100.2899006,0,2043.312939,0.49230478,46,52,1,4,kf_ensemble,total_vol,informative
2016,50,69,1,65.38203076,0,1397.123942,70.6962645,0,1778.136323,64.29235628,0,1866.750597,0.485545924,47,52,1,3,kf_ensemble,total_vol,informative
2016,50,69,1,119.7017186,0,1262.38673,122.3238427,0,1568.012311,117.2792773,0,1657.477639,0.471833877,48,52,1,2,kf_ensemble,total_vol,informative
2016,50,69,1,260.9781161,0,1092.991079,267.8202628,0,1318.195504,250.9805341,0,1404.610915,0.473349181,49,52,1,1,kf_ensemble,total_vol,informative
2016,51,9,0,55.95096814,0,1518.997952,59.25943781,0,1945.895448,55.72526769,0,1998.700788,0.485545924,47,52,1,4,kf_ensemble,total_vol,informative
2016,51,9,0,103.033146,0,1422.406492,111.0351369,0,1794.963281,96.02349197,0,1894.961433,0.471833877,48,52,1,3,kf_ensemble,total_vol,informative
2016,51,9,0,222.7616099,0,1340.576904,232.9780744,0,1686.801855,210.8217218,0,1741.645262,0.473349181,49,52,1,2,kf_ensemble,total_vol,informative
2016,51,9,0,60.24340951,0,894.2200893,60.36588232,0,1123.299211,65.49594988,0,1200.564604,0.465692293,50,52,1,1,kf_ensemble,total_vol,informative
2016,52,64,0,86.54861885,0,1522.198872,96.14557165,0,1948.893841,77.3538856,0,2017.052861,0.471833877,48,52,1,4,kf_ensemble,total_vol,informative
2016,52,64,0,196.2724212,0,1481.554947,201.4407369,0,1905.035566,188.0540775,0,1931.140872,0.473349181,49,52,1,3,kf_ensemble,total_vol,informative
2016,52,64,0,53.19949493,0,1167.122617,54.23542139,0,1496.204974,56.55496386,0,1592.652854,0.465692293,50,52,1,2,kf_ensemble,total_vol,informative
2016,52,64,0,8.037181596,0,841.4083225,4.949344939,0,1046.746886,17.61460299,0,1144.112833,0.492122168,51,52,1,1,kf_ensemble,total_vol,informative
2017,3,247,1,82.23145169,0,818.4770368,96.20187635,0,1086.074899,67.16748431,0,320.4881438,0.687367919,2,52,4,1,kf_ensemble,total_vol,informative
2017,4,295,0,69.06879754,0,1038.615925,85.38143967,0,1372.49114,44.97524991,0,391.7252761,0.687367919,2,52,4,2,kf_ensemble,total_vol,informative
2017,4,295,0,184.2075662,0,918.7694563,211.9667817,0,1200.169189,122.6263943,0,424.0347069,0.689329177,3,52,4,1,kf_ensemble,total_vol,informative
2017,5,192,0,53.0057655,0,1155.54014,69.98583024,0,1548.678458,36.87631627,0,418.0503914,0.687367919,2,52,4,3,kf_ensemble,total_vol,informative
2017,5,192,0,161.3370908,0,1131.562758,185.3683598,0,1496.507723,106.1325112,0,482.5604801,0.689329177,3,52,4,2,kf_ensemble,total_vol,informative
2017,5,192,0,219.7267732,0,934.7088799,251.1642939,0,1237.149985,149.5375651,12.16189259,440.1263302,0.683335748,4,52,4,1,kf_ensemble,total_vol,informative
2017,6,517,3,42.2207939,0,1254.822383,60.5169939,0,1696.804321,24.25044874,0,454.0849922,0.687367919,2,52,4,4,kf_ensemble,total_vol,informative
2017,6,517,3,134.5458226,0,1245.702894,154.0666918,0,1668.33449,90.4606132,0,507.6601906,0.689329177,3,52,4,3,kf_ensemble,total_vol,informative
2017,6,517,3,183.7160848,0,1139.169001,206.0188379,0,1525.800836,130.3053008,0,476.6849883,0.683335748,4,52,4,2,kf_ensemble,total_vol,informative
2017,6,517,3,156.8068489,0,853.8098967,164.8287874,0,1148.826833,141.1680867,0,360.2567597,0.671732867,5,52,4,1,kf_ensemble,total_vol,informative
2017,7,505,3,114.8726775,0,1329.536375,131.6404232,0,1790.639167,79.08463114,0,508.0028575,0.689329177,3,52,4,4,kf_ensemble,total_vol,informative
2017,7,505,3,159.0932481,0,1255.270294,178.5077833,0,1698.317956,114.1972314,0,492.0092482,0.683335748,4,52,4,3,kf_ensemble,total_vol,informative
2017,7,505,3,135.9227097,0,1060.562422,142.62957,0,1465.88275,122.9683925,0,401.5277022,0.671732867,5,52,4,2,kf_ensemble,total_vol,informative
2017,7,505,3,378.8991923,0,1129.668906,434.8423936,0,1441.774272,239.3842881,43.9165435,686.1886817,0.698064304,6,52,4,1,kf_ensemble,total_vol,informative
2017,8,455,3,138.7353703,0,1346.477195,155.2978591,0,1822.206179,100.1001245,0,499.8721812,0.683335748,4,52,4,4,kf_ensemble,total_vol,informative
2017,8,455,3,118.7310795,0,1194.251898,124.1917023,0,1658.266327,107.5373966,0,426.2836561,0.671732867,5,52,4,3,kf_ensemble,total_vol,informative
2017,8,455,3,325.0309996,0,1315.709891,372.1649065,0,1703.074166,209.2975293,0,733.3799593,0.698064304,6,52,4,2,kf_ensemble,total_vol,informative
2017,8,455,3,410.7415096,0,1133.268021,429.1361705,0,1433.638243,367.2271505,43.28126665,761.8563431,0.676466901,7,52,4,1,kf_ensemble,total_vol,informative
2017,9,636,5,98.96109374,0,1269.666839,101.5687424,0,1751.577547,94.2581582,0,439.0912619,0.671732867,5,52,4,4,kf_ensemble,total_vol,informative
2017,9,636,5,282.9299685,0,1404.108374,323.4518611,0,1857.949355,182.5845753,0,742.6947181,0.698064304,6,52,4,3,kf_ensemble,total_vol,informative
2017,9,636,5,354.0233965,0,1309.004991,369.1671877,0,1709.206544,318.380046,0,822.9830532,0.676466901,7,52,4,2,kf_ensemble,total_vol,informative
2017,9,636,5,376.4346928,0,1082.376505,385.0996409,0,1375.086793,355.007268,52.84228912,702.9326439,0.669877938,8,52,4,1,kf_ensemble,total_vol,informative
2017,10,572,5,241.0196673,0,1459.165522,274.7077296,0,1939.679883,159.1340332,0,748.7535272,0.698064304,6,52,4,4,kf_ensemble,total_vol,informative
2017,10,572,5,301.5949726,0,1391.583111,311.38961,0,1860.198161,277.064786,0,857.8518626,0.676466901,7,52,4,3,kf_ensemble,total_vol,informative
2017,10,572,5,326.9446346,0,1264.296687,334.4046439,0,1649.449713,310.8080982,0,762.3582858,0.669877938,8,52,4,2,kf_ensemble,total_vol,informative
2017,10,572,5,514.1104384,0,1234.187677,532.9700134,0,1538.630092,470.0955691,122.296054,866.0749863,0.670652996,9,52,4,1,kf_ensemble,total_vol,informative
2017,11,1000,14,260.2076149,0,1467.352505,266.7540738,0,1952.891359,241.9356612,0,863.6407301,0.676466901,7,52,4,4,kf_ensemble,total_vol,informative
2017,11,1000,14,281.4152001,0,1364.050537,285.1388505,0,1823.790074,272.0308825,0,783.1651379,0.669877938,8,52,4,3,kf_ensemble,total_vol,informative
2017,11,1000,14,442.8252421,0,1377.977717,457.0001058,0,1781.248164,409.8035354,0,927.781012,0.670652996,9,52,4,2,kf_ensemble,total_vol,informative
2017,11,1000,14,480.0932914,0,1188.055498,483.2902184,0,1474.349574,464.9782668,123.6913126,824.7858182,0.659446551,10,52,4,1,kf_ensemble,total_vol,informative
2017,12,749,8,243.9988608,0,1428.223873,247.9364435,0,1901.04064,236.1844501,0,795.7017258,0.669877938,8,52,4,4,kf_ensemble,total_vol,informative
2017,12,749,8,383.2332075,0,1471.875473,393.9441405,0,1933.308125,359.7152388,0,950.3623109,0.670652996,9,52,4,3,kf_ensemble,total_vol,informative
2017,12,749,8,415.6648424,0,1359.753813,416.7428826,0,1771.182767,406.4824758,0,884.6264333,0.659446551,10,52,4,2,kf_ensemble,total_vol,informative
2017,12,749,8,805.7285525,90.70096251,1528.790177,831.6013001,0,1835.035691,738.1034295,276.4707825,1265.303951,0.672479125,11,52,4,1,kf_ensemble,total_vol,informative
2017,13,609,1,329.184297,0,1509.957545,334.1530643,0,2018.908552,315.3162586,0,952.2943975,0.670652996,9,52,4,4,kf_ensemble,total_vol,informative
2017,13,609,1,360.5485155,0,1452.702001,358.998915,0,1927.16419,355.8668656,0,901.3558554,0.659446551,10,52,4,3,kf_ensemble,total_vol,informative
2017,13,609,1,698.8469548,0,1671.158615,716.6210237,0,2064.075327,645.5986219,56.34389404,1325.681055,0.672479125,11,52,4,2,kf_ensemble,total_vol,informative
2017,13,609,1,642.6391332,0,1352.467257,645.4058444,0,1650.165767,633.43497,201.4968974,1082.669235,0.668951462,12,52,4,1,kf_ensemble,total_vol,informative
2017,14,1324,54,312.7166612,0,1494.747025,308.9262802,0,2001.652618,312.2251757,0,913.3175513,0.659446551,10,52,4,4,kf_ensemble,total_vol,informative
2017,14,1324,54,607.532683,0,1744.665811,620.531055,0,2184.340704,566.3037527,0,1334.689928,0.672479125,11,52,4,3,kf_ensemble,total_vol,informative
2017,14,1324,54,553.834035,0,1503.398768,552.8433301,0,1892.557643,555.0066806,0,1149.539337,0.668951462,12,52,4,2,kf_ensemble,total_vol,informative
2017,14,1324,54,527.2285561,0,1239.964175,523.1004731,0,1519.646329,533.8370097,117.5670775,948.0163382,0.662494921,13,52,4,1,kf_ensemble,total_vol,informative
2017,15,885,39,526.9807219,0,1766.734116,535.4679499,0,2261.937403,494.585751,0,1324.694101,0.672479125,11,52,4,4,kf_ensemble,total_vol,informative
2017,15,885,39,479.041629,0,1571.307452,474.5181087,0,2027.043132,486.8318031,0,1182.104538,0.668951462,12,52,4,3,kf_ensemble,total_vol,informative
2017,15,885,39,457.3139105,0,1402.057549,451.1115589,0,1786.965073,465.7445915,0,1023.250677,0.662494921,13,52,4,2,kf_ensemble,total_vol,informative
2017,15,885,39,1068.719526,317.600135,1836.378336,1102.350508,93.33524833,2113.335521,971.4353484,405.3387609,1619.054649,0.692498206,14,52,4,1,kf_ensemble,total_vol,informative
2017,16,0,0,412.7183611,0,1608.526619,405.3888727,0,2107.833994,426.4237612,0,1189.954793,0.668951462,12,52,4,4,kf_ensemble,total_vol,informative
2017,16,0,0,392.4478656,0,1485.874894,384.8327222,0,1950.929425,407.2981899,0,1046.369182,0.662494921,13,52,4,3,kf_ensemble,total_vol,informative
2017,16,0,0,925.4615843,0,1952.180888,952.4536114,0,2320.837139,849.6515296,135.2816529,1687.636584,0.692498206,14,52,4,2,kf_ensemble,total_vol,informative
2017,16,0,0,776.3010286,22.29023374,1528.498671,777.2326789,0,1805.623628,771.9006574,233.6927976,1325.454185,0.684632747,15,52,4,1,kf_ensemble,total_vol,informative
2017,17,0,0,340.8529897,0,1533.260721,334.0963925,0,2032.252562,355.7132389,0,1061.11998,0.662494921,13,52,4,4,kf_ensemble,total_vol,informative
2017,17,0,0,805.2738331,0,1987.372884,826.9622514,0,2416.339394,743.0466191,0,1697.527078,0.692498206,14,52,4,3,kf_ensemble,total_vol,informative
2017,17,0,0,670.5404092,0,1687.268982,668.5560756,0,2052.951746,674.3398297,0,1402.483468,0.684632747,15,52,4,2,kf_ensemble,total_vol,informative
2017,17,0,0,62.34203964,0,830.9824372,37.45405024,0,1068.919879,154.289344,0,747.5523242,0.708622142,16,52,4,1,kf_ensemble,total_vol,informative
2017,18,1673,156,702.0169864,0,1993.143682,721.3641015,0,2456.260453,649.6352514,0,1682.110458,0.692498206,14,52,4,4,kf_ensemble,total_vol,informative
2017,18,1673,156,580.0464069,0,1745.692712,575.1966507,0,2168.881073,591.1078743,0,1438.236833,0.684632747,15,52,4,3,kf_ensemble,total_vol,informative
2017,18,1673,156,53.13498838,0,1085.847732,30.23884099,0,1398.370805,134.8485596,0,928.2959814,0.708622142,16,52,4,2,kf_ensemble,total_vol,informative
2017,18,1673,156,12.53380172,0,764.7211463,6.309742395,0,1000.751714,43.68980329,0,631.6367881,0.707010443,17,52,4,1,kf_ensemble,total_vol,informative
2017,19,2381,309,502.7750876,0,1769.485433,494.9370588,0,2217.717602,519.2528225,0,1451.548613,0.684632747,15,52,4,4,kf_ensemble,total_vol,informative
2017,19,2381,309,50.07309432,0,1233.258658,32.38945348,0,1611.970839,117.4811163,0,1041.161211,0.708622142,16,52,4,3,kf_ensemble,total_vol,informative
2017,19,2381,309,10.87416028,0,1020.682542,5.949582393,0,1332.602081,37.88581759,0,847.858345,0.707010443,17,52,4,2,kf_ensemble,total_vol,informative
2017,19,2381,309,1356.02789,515.2397516,2198.016584,1373.332788,349.4066108,2397.069954,1170.073426,203.9051949,2359.889855,0.726662571,18,52,4,1,kf_ensemble,total_vol,informative
2017,20,214,0,42.71273122,0,1350.052203,25.06280737,0,1731.861758,104.4311622,0,1123.563581,0.708622142,16,52,4,4,kf_ensemble,total_vol,informative
2017,20,214,0,9.13630309,0,1164.459315,3.68707413,0,1531.166388,34.893868,0,954.2116762,0.707010443,17,52,4,3,kf_ensemble,total_vol,informative
2017,20,214,0,1160.55055,34.09041479,2268.121072,1168.147446,0,2518.276346,1018.653735,0,2518.501063,0.726662571,18,52,4,2,kf_ensemble,total_vol,informative
2017,20,214,0,2033.301367,1196.928535,2870.697552,2045.4983,999.0726397,3095.546443,1971.484703,806.6464112,3162.763033,0.669068188,19,52,4,1,kf_ensemble,total_vol,informative
2017,21,399,0,8.472784173,0,1281.226649,4.912836319,0,1685.719542,30.02611956,0,1055.753945,0.707010443,17,52,4,4,kf_ensemble,total_vol,informative
2017,21,399,0,1000.472232,0,2306.081691,1004.971768,0,2590.383152,885.259717,0,2566.721346,0.726662571,18,52,4,3,kf_ensemble,total_vol,informative
2017,21,399,0,1743.577139,618.505124,2875.864393,1748.699161,351.7221481,3179.179722,1703.53232,183.7231371,3311.270755,0.669068188,19,52,4,2,kf_ensemble,total_vol,informative
2017,21,399,0,220.3284482,0,1112.099836,206.2029164,0,1235.79045,348.4285613,0,1538.969484,0.724654137,20,52,4,1,kf_ensemble,total_vol,informative
2017,22,504,0,862.7548226,0,2280.607685,861.412473,0,2600.403356,775.3760068,0,2575.737802,0.726662571,18,52,4,4,kf_ensemble,total_vol,informative
2017,22,504,0,1501.861611,208.7784663,2823.174121,1499.050709,0,3149.873091,1483.47077,0,3345.394904,0.669068188,19,52,4,3,kf_ensemble,total_vol,informative
2017,22,504,0,188.7801934,0,1389.285337,176.1827314,0,1551.306195,302.3389322,0,1948.916673,0.724654137,20,52,4,2,kf_ensemble,total_vol,informative
2017,22,504,0,324.0972035,0,1208.426684,313.1567335,0,1337.788122,366.1022992,0,1615.691457,0.712729598,21,52,4,1,kf_ensemble,total_vol,informative
2017,23,2837,538,1288.178205,0,2731.453805,1280.471329,0,3084.175398,1285.066687,0,3303.395198,0.669068188,19,52,4,4,kf_ensemble,total_vol,informative
2017,23,2837,538,160.0349295,0,1516.758662,146.5490085,0,1716.135679,263.8503765,0,2164.66744,0.724654137,20,52,4,3,kf_ensemble,total_vol,informative
2017,23,2837,538,273.6121101,0,1447.161915,262.7823864,0,1635.768593,314.6455128,0,1982.432652,0.712729598,21,52,4,2,kf_ensemble,total_vol,informative
2017,23,2837,538,411.1074214,0,1275.242271,400.49948,0,1409.74533,429.7895005,0,1643.827413,0.715819177,22,52,4,1,kf_ensemble,total_vol,informative
2017,24,2379,320,140.2355248,0,1610.474214,126.8367661,0,1833.641627,235.4986492,0,2330.458457,0.724654137,20,52,4,4,kf_ensemble,total_vol,informative
2017,24,2379,320,235.0094538,0,1578.107435,224.0341476,0,1785.795569,275.037507,0,2203.61576,0.712729598,21,52,4,3,kf_ensemble,total_vol,informative
2017,24,2379,320,347.2756524,0,1501.059609,337.8165725,0,1678.526004,370.9330959,0,2010.940758,0.715819177,22,52,4,2,kf_ensemble,total_vol,informative
2017,24,2379,320,2406.266077,1426.691596,3388.663611,2404.45095,1333.085965,3480.503254,2338.884496,623.8646575,4105.605642,0.63110734,23,52,4,1,kf_ensemble,total_vol,informative
2017,25,2260,421,200.4337926,0,1665.63692,190.5333305,0,1896.3045,235.8209619,0,2346.785706,0.712729598,21,52,4,4,kf_ensemble,total_vol,informative
2017,25,2260,421,294.3143505,0,1628.948533,285.3279368,0,1850.82832,318.9828998,0,2223.480089,0.715819177,22,52,4,3,kf_ensemble,total_vol,informative
2017,25,2260,421,2052.646009,743.4232509,3392.743335,2040.651045,614.0021411,3501.989151,2013.193747,0,4357.696251,0.63110734,23,52,4,2,kf_ensemble,total_vol,informative
2017,25,2260,421,2022.367747,1058.273238,2988.48242,2009.613235,961.824074,3071.982271,2017.24124,426.0220145,3649.334002,0.642641241,24,52,4,1,kf_ensemble,total_vol,informative
2017,26,1698,256,250.5254824,0,1700.912145,240.9041466,0,1938.763372,274.7618214,0,2348.580359,0.715819177,22,52,4,4,kf_ensemble,total_vol,informative
2017,26,1698,256,1756.359385,249.3761997,3291.671982,1732.64846,70.77255727,3423.643586,1750.666817,0,4437.30096,0.63110734,23,52,4,3,kf_ensemble,total_vol,informative
2017,26,1698,256,1728.627519,419.3680967,3043.412036,1713.489139,266.3179777,3177.037599,1734.397213,0,3960.702534,0.642641241,24,52,4,2,kf_ensemble,total_vol,informative
2017,26,1698,256,1935.909512,978.065355,2881.487986,1936.999984,854.7994568,3022.69553,1921.484464,360.9616356,3511.071311,0.650157428,25,52,4,1,kf_ensemble,total_vol,informative
2017,27,2128,334,1507.465242,0,3203.915479,1476.837852,0,3338.906999,1519.246427,0,4470.58901,0.63110734,23,52,4,4,kf_ensemble,total_vol,informative
2017,27,2128,334,1483.905929,0,3021.137578,1464.674274,0,3170.348073,1499.737225,0,4086.456912,0.642641241,24,52,4,3,kf_ensemble,total_vol,informative
2017,27,2128,334,1655.712171,360.0288521,2953.420294,1646.185612,173.2206135,3138.310342,1662.027804,0,3807.965692,0.650157428,25,52,4,2,kf_ensemble,total_vol,informative
2017,27,2128,334,1446.216991,498.0950326,2380.571998,1436.33412,363.8523638,2497.549139,1470.24452,0,2997.054699,0.650909935,26,52,4,1,kf_ensemble,total_vol,informative
2017,28,2960,514,1276.969047,0,2961.267059,1255.450181,0,3124.15368,1299.009847,0,4086.20473,0.642641241,24,52,4,4,kf_ensemble,total_vol,informative
2017,28,2960,514,1414.1643,0,2926.583063,1393.119417,0,3131.126096,1444.787477,0,3909.399888,0.650157428,25,52,4,3,kf_ensemble,total_vol,informative
2017,28,2960,514,1236.350823,0,2513.414268,1217.831018,0,2672.258754,1274.434205,0,3353.417533,0.650909935,26,52,4,2,kf_ensemble,total_vol,informative
2017,28,2960,514,1796.990816,870.1966465,2729.769337,1784.274583,721.8404889,2855.591007,1802.503049,304.4680427,3334.207693,0.651755223,27,52,4,1,kf_ensemble,total_vol,informative
2017,29,3168,583,1210.56303,0,2864.269727,1188.959111,0,3079.887613,1248.241921,0,3980.209519,0.650157428,25,52,4,4,kf_ensemble,total_vol,informative
2017,29,3168,583,1056.882208,0,2523.453765,1037.142093,0,2740.071637,1101.189685,0,3505.649895,0.650909935,26,52,4,3,kf_ensemble,total_vol,informative
2017,29,3168,583,1537.482016,286.8187296,2826.52442,1517.434608,82.05163517,2994.702377,1562.860733,0,3605.499001,0.651755223,27,52,4,2,kf_ensemble,total_vol,informative
2017,29,3168,583,2510.912605,1557.766352,3464.266794,2502.851116,1411.420515,3594.197984,2495.827001,958.3673201,4094.337053,0.644378133,28,52,4,1,kf_ensemble,total_vol,informative
2017,30,619,0,901.8052729,0,2506.881956,879.0554086,0,2720.801419,945.7831532,0,3554.061257,0.650909935,26,52,4,4,kf_ensemble,total_vol,informative
2017,30,619,0,1314.018904,0,2797.978139,1291.054443,0,2993.51321,1346.457312,0,3722.909581,0.651755223,27,52,4,3,kf_ensemble,total_vol,informative
2017,30,619,0,2163.777709,859.5951925,3481.205394,2149.867708,633.0354058,3658.83559,2166.992208,54.3494737,4333.640509,0.644378133,28,52,4,2,kf_ensemble,total_vol,informative
2017,30,619,0,2716.147497,1754.820047,3678.043717,2709.73914,1594.416359,3817.163915,2707.495465,1174.215208,4276.482846,0.653591394,29,52,4,1,kf_ensemble,total_vol,informative
2017,31,1146,106,1128.893746,0,2762.996768,1097.547754,0,2960.248423,1175.912261,0,3806.805144,0.651755223,27,52,4,4,kf_ensemble,total_vol,informative
2017,31,1146,106,1867.803455,344.4567064,3376.82514,1846.775667,111.7265434,3602.275308,1886.169403,0,4384.67905,0.644378133,28,52,4,3,kf_ensemble,total_vol,informative
2017,31,1146,106,2344.700656,1032.079945,3677.51672,2332.842149,834.0204971,3885.112347,2350.740958,230.7148806,4519.343457,0.653591394,29,52,4,2,kf_ensemble,total_vol,informative
2017,31,1146,106,597.9643605,0,1615.707547,620.6858427,0,1701.504346,603.731849,0,2358.406887,0.609564623,30,52,4,1,kf_ensemble,total_vol,informative
2017,32,1379,98,1611.837882,0,3297.425349,1588.072958,0,3510.168935,1639.88051,0,4382.07236,0.644378133,28,52,4,4,kf_ensemble,total_vol,informative
2017,32,1379,98,2025.0399,499.8426021,3574.025481,2006.407361,262.0936968,3815.927246,2046.058081,0,4577.668776,0.653591394,29,52,4,3,kf_ensemble,total_vol,informative
2017,32,1379,98,507.8550774,0,1865.54577,523.8171688,0,1999.595817,518.5783684,0,2822.368849,0.609564623,30,52,4,2,kf_ensemble,total_vol,informative
2017,32,1379,98,961.0773664,0,1955.617706,955.1898872,0,2052.61772,967.6642072,0,2689.136442,0.609976252,31,52,4,1,kf_ensemble,total_vol,informative
2017,33,1040,68,1751.469199,76.92090094,3429.212231,1725.775296,0,3696.66212,1786.807757,0,4539.75989,0.653591394,29,52,4,4,kf_ensemble,total_vol,informative
2017,33,1040,68,431.0912977,0,1984.075046,446.2437832,0,2145.108781,442.9666578,0,3136.996282,0.609564623,30,52,4,3,kf_ensemble,total_vol,informative
2017,33,1040,68,820.6271134,0,2201.989383,808.923131,0,2304.995308,834.5379725,0,3169.153295,0.609976252,31,52,4,2,kf_ensemble,total_vol,informative
2017,33,1040,68,1167.469599,173.1812483,2163.910666,1154.82444,74.16217918,2243.689584,1180.778128,0,2859.584821,0.611486543,32,52,4,1,kf_ensemble,total_vol,informative
2017,34,766,39,369.5170072,0,2077.693982,382.1791259,0,2236.284118,381.8174035,0,3311.05047,0.609564623,30,52,4,4,kf_ensemble,total_vol,informative
2017,34,766,39,702.0769652,0,2295.600543,688.7386912,0,2440.653959,716.3713491,0,3407.835829,0.609976252,31,52,4,3,kf_ensemble,total_vol,informative
2017,34,766,39,1001.451015,0,2355.135771,989.2645582,0,2480.857984,1014.226291,0,3310.39486,0.611486543,32,52,4,2,kf_ensemble,total_vol,informative
2017,34,766,39,896.4398128,0,1885.292964,890.7616465,0,1980.312661,904.5008016,0,2576.061661,0.60548507,33,52,4,1,kf_ensemble,total_vol,informative
2017,35,601,9,603.9782329,0,2351.62352,593.3123112,0,2475.547698,613.8967729,0,3550.865932,0.609976252,31,52,4,4,kf_ensemble,total_vol,informative
2017,35,601,9,861.2748793,0,2419.845346,849.6456541,0,2569.377237,875.0680212,0,3542.000395,0.611486543,32,52,4,3,kf_ensemble,total_vol,informative
2017,35,601,9,771.6934432,0,2115.354438,766.3159964,0,2245.491186,781.9333798,0,3029.882192,0.60548507,33,52,4,2,kf_ensemble,total_vol,informative
2017,35,601,9,659.3847546,0,1633.855897,659.2462973,0,1733.78737,666.5703688,0,2316.350715,0.607369804,34,52,4,1,kf_ensemble,total_vol,informative
2017,36,449,10,737.8222083,0,2463.670047,723.559184,0,2613.960937,756.9580272,0,3638.840738,0.611486543,32,52,4,4,kf_ensemble,total_vol,informative
2017,36,449,10,666.1892747,0,2224.40143,659.5889422,0,2366.829369,677.9119735,0,3291.73468,0.60548507,33,52,4,3,kf_ensemble,total_vol,informative
2017,36,449,10,566.2018618,0,1892.840882,563.4957732,0,2032.283755,577.661218,0,2789.238698,0.607369804,34,52,4,2,kf_ensemble,total_vol,informative
2017,36,449,10,517.0521261,0,1504.110146,517.0000209,0,1601.786912,521.6868147,0,2134.522178,0.606000696,35,52,4,1,kf_ensemble,total_vol,informative
2017,37,486,10,572.404351,0,2263.083636,565.1401917,0,2462.765674,584.244708,0,3423.483205,0.60548507,33,52,4,4,kf_ensemble,total_vol,informative
2017,37,486,10,484.5645163,0,2030.51485,481.6539812,0,2192.414992,500.7286339,0,3086.998368,0.607369804,34,52,4,3,kf_ensemble,total_vol,informative
2017,37,486,10,440.2319607,0,1762.149658,438.4376843,0,1883.053996,446.999866,0,2632.125256,0.606000696,35,52,4,2,kf_ensemble,total_vol,informative
2017,37,486,10,382.8604062,0,1346.74698,383.8370996,0,1455.794611,388.372406,0,1968.828239,0.607776132,36,52,4,1,kf_ensemble,total_vol,informative
2017,38,385,11,413.8710714,0,2105.952143,410.0855806,0,2297.920347,430.5007708,0,3247.337945,0.607369804,34,52,4,4,kf_ensemble,total_vol,informative
2017,38,385,11,375.0376169,0,1896.875524,370.4851538,0,2068.752722,386.0042368,0,2899.804036,0.606000696,35,52,4,3,kf_ensemble,total_vol,informative
2017,38,385,11,325.4325201,0,1623.965239,328.4920314,0,1799.933476,330.7774073,0,2468.181925,0.607776132,36,52,4,2,kf_ensemble,total_vol,informative
