year,week,total_vol,Detected,diff_total_vol,diff_Detected,lag_total_vol,lag_Detected,fit_total_vol,lwr_total_vol,upr_total_vol,Kalman_gain_total_vol,fit_Detected,lwr_Detected,upr_Detected,Kalman_gain_Detected,seasonal_Year,forecast_origin_id,last_obs_id,n_ahead,forecast_step,model,dep_var,Prior,diff_fit_total_vol,diff_lwr_total_vol,diff_upr_total_vol,diff_fit_Detected,diff_lwr_Detected,diff_upr_Detected,fit_total_vol_new,lwr_total_vol_new,upr_total_vol_new,fit_Detected_new,lwr_Detected_new,upr_Detected_new,fit_Detected_vol,lwr_Detected_vol,upr_Detected_vol
2016,52,64,0,55,0,9,0,NA,NA,NA,0.999859106,0.145474086,0,268.8222543,0.414642759,2016,49,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,80.36217606,0,2927.196045,0.145474086,0,268.8222543,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,52,64,0,55,0,9,0,NA,NA,NA,0.749063514,0,0,247.2653554,0.408624807,2016,50,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,2106.59011,0,0,247.2653554,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,52,64,0,55,0,9,0,9,9,1818.132881,0.99998088,0,0,250.8824558,0.685524662,2016,51,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1809.132881,0,0,250.8824558,9,9,1818.132881,0,0,250.8824558,0,0,250.8824558
2017,3,247,1,139,0,108,2,161.4391947,108,705.6496855,0.975009166,4.985338154,0,28.76431073,0.952109333,2017,2,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,53.43919471,0,597.6496855,4.985338154,0,28.76431073,161.4391947,108,705.6496855,6.985338154,2,30.76431073,6.985338154,2,30.76431073
2017,4,295,0,48,0,247,1,207.0428883,108,1469.107163,0.975093368,7.475853453,0,40.9589415,0.95261413,2017,2,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,45.6036936,0,763.4574775,7.475853453,0,40.9589415,207.0428883,108,1469.107163,14.46119161,2,71.72325223,14.46119161,2,71.72325223
2017,4,295,0,48,0,247,1,365.3042545,247,852.5555066,0.974155927,1.267448003,0,22.46441397,0.953335747,2017,3,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,118.3042545,0,605.5555066,1.267448003,0,22.46441397,365.3042545,247,852.5555066,2.267448003,1,23.46441397,2.267448003,1,23.46441397
2017,5,192,0,0,0,295,0,403.8297719,247,1708.259271,0.975106677,3.577459656,0,39.32409309,0.952731625,2017,2,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,38.52551737,0,855.7037647,3.577459656,0,39.32409309,403.8297719,247,1708.259271,5.844907658,1,62.78850705,5.844907658,1,62.78850705
2017,5,192,0,0,0,295,0,NA,NA,NA,0.974163805,0,0,25.40575461,0.9534138,2017,3,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,99.43726501,0,742.0377326,0,0,25.40575461,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,5,192,0,0,0,295,0,334.7389016,295,771.2336784,0.973065908,0,0,14.97230501,0.954917385,2017,4,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,39.73890163,0,476.2336784,0,0,14.97230501,334.7389016,295,771.2336784,0,0,14.97230501,0,0,14.97230501
2017,6,517,3,325,3,192,0,368.1672873,295,1684.351657,0.975106677,4.969800515,0,46.09288795,0.952731625,2017,2,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,33.42838568,0,913.1179782,4.969800515,0,46.09288795,368.1672873,295,1684.351657,4.969800515,0,61.06519296,4.969800515,0,61.06519296
2017,6,517,3,325,3,192,0,NA,NA,NA,0.974165444,0.350668343,0,31.9471024,0.953436234,2017,3,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,80.24288364,0,801.7052572,0.350668343,0,31.9471024,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,6,517,3,325,3,192,0,NA,NA,NA,0.973066763,0,0,22.15325312,0.954929883,2017,4,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,31.29817208,0,612.1181838,0,0,22.15325312,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,6,517,3,325,3,192,0,192,192,532.3102123,0.972972777,0.837463258,0,17.0704531,0.954994862,2017,5,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,340.3102123,0.837463258,0,17.0704531,192,192,532.3102123,0.837463258,0,17.0704531,0.837463258,0,17.0704531
2017,7,505,3,0,0,517,3,259.9167949,192,1387.256071,0.974165444,1.654116907,0,37.7080182,0.953436234,2017,3,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,67.91679493,0,854.9458582,1.654116907,0,37.7080182,259.9167949,192,1387.256071,2.491580165,0,54.77847129,2.491580165,0,54.77847129
2017,7,505,3,0,0,517,3,NA,NA,NA,0.973066945,0,0,27.46631477,0.954934176,2017,4,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,25.6016986,0,683.4007004,0,0,27.46631477,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,7,505,3,0,0,517,3,NA,NA,NA,0.972972916,1.525540778,0,23.80194115,0.954996261,2017,5,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,475.6536156,1.525540778,0,23.80194115,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,7,505,3,0,0,517,3,789.0881555,517,1279.579915,0.973984318,3.489491598,0,18.07829536,0.955970328,2017,6,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,272.0881555,0,762.5799146,3.489491598,0,18.07829536,789.0881555,517,1279.579915,6.489491598,3,21.07829536,6.489491598,3,21.07829536
2017,8,455,3,0,0,505,3,811.7550754,517,2017.424675,0.973066945,1.627809408,0,33.29746591,0.954934176,2017,4,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,22.66691993,0,737.8447601,1.627809408,0,33.29746591,811.7550754,517,2017.424675,8.117301005,3,54.37576127,8.117301005,3,54.37576127
2017,8,455,3,0,0,505,3,NA,NA,NA,0.972972954,2.647214524,0,29.84957258,0.954996701,2017,5,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,571.5669024,2.647214524,0,29.84957258,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,8,455,3,0,0,505,3,NA,NA,NA,0.973984434,4.368430834,0,25.12685009,0.955970889,2017,6,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,229.9787753,0,874.0733533,4.368430834,0,25.12685009,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,8,455,3,0,0,505,3,505,505,994.8764686,0.974410019,1.056609889,0,15.37813916,0.954473045,2017,7,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,489.8764686,1.056609889,0,15.37813916,505,505,994.8764686,4.056609889,3,18.37813916,4.056609889,3,18.37813916
2017,9,636,5,181,2,455,3,505,505,1624.747889,0.972972954,4.829021214,0,38.47448358,0.954996701,2017,5,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,629.8714201,4.829021214,0,38.47448358,505,505,1624.747889,8.885631103,3,56.85262274,8.885631103,3,56.85262274
2017,9,636,5,181,2,455,3,NA,NA,NA,0.973984467,6.444220999,0,34.48639671,0.955971149,2017,6,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,193.6545684,0,927.2704721,6.444220999,0,34.48639671,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,9,636,5,181,2,455,3,NA,NA,NA,0.974410072,2.843820144,0,25.3488513,0.954473102,2017,7,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,649.8790223,2.843820144,0,25.3488513,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,9,636,5,181,2,455,3,455,455,874.5061489,0.97282388,1.610729895,0,16.82476387,0.95374506,2017,8,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,419.5061489,1.610729895,0,16.82476387,455,455,874.5061489,4.610729895,3,19.82476387,4.610729895,3,19.82476387
2017,10,572,5,0,0,636,5,619.4786331,455,1829.636311,0.973984467,7.317607993,0,40.30081076,0.955971149,2017,6,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,164.4786331,0,955.1301623,7.317607993,0,40.30081076,619.4786331,455,1829.636311,11.92833789,3,60.12557463,11.92833789,3,60.12557463
2017,10,572,5,0,0,636,5,NA,NA,NA,0.97441009,3.655060909,0,31.40031563,0.954473122,2017,7,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,746.4622042,3.655060909,0,31.40031563,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,572,5,0,0,636,5,NA,NA,NA,0.972823891,2.496079538,0,23.50059389,0.953745068,2017,8,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,577.4092027,2.496079538,0,23.50059389,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,10,572,5,0,0,636,5,788.7839108,636,1255.017103,0.973805,2.737692159,0,15.5078808,0.95446278,2017,9,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,152.7839108,0,619.0171033,2.737692159,0,15.5078808,788.7839108,636,1255.017103,7.737692159,5,20.5078808,7.737692159,5,20.5078808
2017,11,1000,14,428,9,572,5,788.7839108,636,2052.614728,0.97441009,1.043458752,0,25.93435929,0.954473122,2017,7,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,797.5976247,1.043458752,0,25.93435929,788.7839108,636,2052.614728,8.781150911,5,46.44224009,8.781150911,5,46.44224009
2017,11,1000,14,428,9,572,5,NA,NA,NA,0.972823895,0.431005154,0,20.71128818,0.953745071,2017,8,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,680.7865079,0.431005154,0,20.71128818,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,1000,14,428,9,572,5,NA,NA,NA,0.973805007,0.64469367,0,16.92199977,0.954462781,2017,9,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,126.8438796,0,742.7205919,0.64469367,0,16.92199977,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,11,1000,14,428,9,572,5,572,572,977.2100365,0.97129193,0,0,11.49423523,0.953043771,2017,10,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,405.2100365,0,0,11.49423523,572,572,977.2100365,5,5,16.49423523,5,5,16.49423523
2017,12,749,8,0,0,1000,14,572,572,1706.9281,0.972823895,2.0049594,0,26.7852834,0.953745071,2017,8,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,729.7180633,2.0049594,0,26.7852834,572,572,1706.9281,7.0049594,5,43.27951864,7.0049594,5,43.27951864
2017,12,749,8,0,0,1000,14,NA,NA,NA,0.973805011,2.222970871,0,21.08735333,0.954462782,2017,9,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,109.1947536,0,810.7769924,2.222970871,0,21.08735333,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,749,8,0,0,1000,14,NA,NA,NA,0.97129193,0.063744836,0,15.27217391,0.953043771,2017,10,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,563.9966558,0.063744836,0,15.27217391,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,12,749,8,0,0,1000,14,1359.980427,1000,1871.426209,0.972138645,6.931936162,0,20.09556416,0.95404092,2017,11,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,359.9804266,0,871.4262087,6.931936162,0,20.09556416,1359.980427,1000,1871.426209,20.93193616,14,34.09556416,20.93193616,14,34.09556416
2017,13,609,1,0,0,749,8,1453.704151,1000,2726.988072,0.973805011,1.182188546,0,22.19153801,0.954462782,2017,9,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,93.7237246,0,855.5618635,1.182188546,0,22.19153801,1453.704151,1000,2726.988072,22.11412471,14,56.28710217,22.11412471,14,56.28710217
2017,13,609,1,0,0,749,8,NA,NA,NA,0.971291931,0,0,17.34134261,0.953043771,2017,10,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,653.307238,0,0,17.34134261,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,13,609,1,0,0,749,8,NA,NA,NA,0.972138645,6.619234143,0,23.31465021,0.95404092,2017,11,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,305.6634279,0,985.8851706,6.619234143,0,23.31465021,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,13,609,1,0,0,749,8,749,749,1131.781122,0.970642851,0,0,9.105522934,0.952921413,2017,12,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,382.7811223,0,0,9.105522934,749,749,1131.781122,8,8,17.10552293,8,8,17.10552293
2017,14,1324,54,715,53,609,1,749,749,1836.293889,0.971291931,2.340385887,0,25.94271409,0.953043771,2017,10,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,704.5127668,2.340385887,0,25.94271409,749,749,1836.293889,10.34038589,8,43.04823702,10.34038589,8,43.04823702
2017,14,1324,54,715,53,609,1,NA,NA,NA,0.972138645,3.396857551,0,28.56765221,0.95404092,2017,11,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,257.5069601,0,1021.021292,3.396857551,0,28.56765221,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,14,1324,54,715,53,609,1,NA,NA,NA,0.970642852,0,0,10.24695242,0.952921413,2017,12,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,592.3108339,0,0,10.24695242,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,14,1324,54,715,53,609,1,609,609,1066.656449,0.972255479,0,0,5.152803599,0.950912121,2017,13,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,457.656449,0,0,5.152803599,609,609,1066.656449,1,1,6.152803599,1,1,6.152803599
2017,15,885,39,0,0,1324,54,824.3286241,609,2110.161537,0.972138645,5.131915788,0,27.31532133,0.95404092,2017,11,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,215.3286241,0,1043.505088,5.131915788,0,27.31532133,824.3286241,609,2110.161537,6.131915788,1,33.46812493,6.131915788,1,33.46812493
2017,15,885,39,0,0,1324,54,NA,NA,NA,0.970642853,0,0,16.1236895,0.952921413,2017,12,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,717.9977449,0,0,16.1236895,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,15,885,39,0,0,1324,54,NA,NA,NA,0.972255479,0,0,10.74684512,0.950912121,2017,13,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,647.2065042,0,0,10.74684512,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,15,885,39,0,0,1324,54,1932.495653,1324,2615.3841,0.972928342,26.30925979,0,58.65583064,0.941424045,2017,14,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,608.4956532,0,1291.3841,26.30925979,0,58.65583064,1932.495653,1324,2615.3841,80.30925979,54,112.6558306,80.30925979,54,112.6558306
2017,16,0,0,0,0,885,39,1932.495653,1324,3435.22233,0.970642853,0,0,15.22151411,0.952921413,2017,12,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,819.8382301,0,0,15.22151411,1932.495653,1324,3435.22233,80.30925979,54,127.8773448,80.30925979,54,127.8773448
2017,16,0,0,0,0,885,39,NA,NA,NA,0.972255479,0,0,13.03670113,0.950912121,2017,13,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,768.2429303,0,0,13.03670113,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,0,0,0,0,885,39,NA,NA,NA,0.972928343,60.31777652,19.85243409,102.2008035,0.941424079,2017,14,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,515.622967,0,1427.133025,60.31777652,19.85243409,102.2008035,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,0,0,0,0,885,39,885,885,1344.148758,0.937783089,39.08002071,0,79.49048798,0.899904404,2017,15,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,459.1487584,39.08002071,0,79.49048798,885,885,1344.148758,78.08002071,39,118.490488,78.08002071,39,118.490488
2017,17,0,0,0,0,0,0,885,885,2198.06054,0.972255479,0,0,14.29078431,0.950912121,2017,13,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,853.9117812,0,0,14.29078431,885,885,2198.06054,78.08002071,39,132.7812723,78.08002071,39,132.7812723
2017,17,0,0,0,0,0,0,NA,NA,NA,0.972928343,49.44714185,4.14775586,101.2195444,0.941424098,2017,14,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,445.5484485,0,1476.813299,49.44714185,4.14775586,101.2195444,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,0,0,0,0,0,0,NA,NA,NA,0.937783094,27.54749822,0,73.70427778,0.899904434,2017,15,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,774.6901452,27.54749822,0,73.70427778,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,17,0,0,0,0,0,0,0,0,105.6285928,0.97446717,0,0,9.918200012,0.91862915,2017,16,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,105.6285928,0,0,9.918200012,0,0,105.6285928,0,0,9.918200012,0,0,9.918200012
2017,18,1673,156,1673,156,0,0,384.9433866,0,1592.052162,0.972928343,37.15622684,0,96.43829166,0.941424098,2017,14,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,384.9433866,0,1486.423569,37.15622684,0,96.43829166,384.9433866,0,1592.052162,37.15622684,0,106.3564917,37.15622684,0,106.3564917
2017,18,1673,156,1673,156,0,0,NA,NA,NA,0.937783097,13.83830609,0,64.52554555,0.89990445,2017,15,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,983.0662252,13.83830609,0,64.52554555,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,18,1673,156,1673,156,0,0,NA,NA,NA,0.974467171,0,0,23.45434433,0.918629289,2017,16,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,478.6910573,0,0,23.45434433,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,18,1673,156,1673,156,0,0,0,0,869.4546274,0.953589244,0,0,37.91518744,0.782841394,2017,17,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,869.4546274,0,0,37.91518744,0,0,869.4546274,0,0,37.91518744,0,0,37.91518744
2017,19,2381,309,708,153,1673,156,0,0,1987.146371,0.937783097,21.37828867,0,76.43613675,0.89990445,2017,15,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1117.691744,21.37828867,0,76.43613675,0,0,1987.146371,21.37828867,0,114.3513242,21.37828867,0,114.3513242
2017,19,2381,309,708,153,1673,156,NA,NA,NA,0.974467171,0,0,38.93383369,0.918629372,2017,16,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,723.2271212,0,0,38.93383369,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,2381,309,708,153,1673,156,NA,NA,NA,0.953589245,0,0,54.46657109,0.782841925,2017,17,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1144.27145,0,0,54.46657109,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,19,2381,309,708,153,1673,156,3076.686599,1943.925607,4222.676081,0.9687447,107.5020207,7.025576805,220.0625569,0.701235366,2017,18,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,1403.686599,270.925607,2549.676081,107.5020207,7.025576805,220.0625569,3076.686599,1943.925607,4222.676081,263.5020207,163.0255768,376.0625569,263.5020207,163.0255768,376.0625569
2017,20,214,0,0,0,2381,309,3076.686599,1943.925607,5126.376261,0.974467171,0,0,42.91609012,0.918629372,2017,16,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,903.7001798,0,0,42.91609012,3076.686599,1943.925607,5126.376261,263.5020207,163.0255768,418.9786471,263.5020207,163.0255768,418.9786471
2017,20,214,0,0,0,2381,309,NA,NA,NA,0.953589246,0,0,58.14257453,0.782842257,2017,17,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1319.333863,0,0,58.14257453,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,20,214,0,0,0,2381,309,NA,NA,NA,0.968744702,89.88061954,0,227.844383,0.70124985,2017,18,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,1208.784479,0,2691.239867,89.88061954,0,227.844383,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,20,214,0,0,0,2381,309,3011.673671,2381,4150.501287,0.952822441,126.9123321,37.55947962,215.9911092,0.922722191,2017,19,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,630.6736708,0,1769.501287,126.9123321,37.55947962,215.9911092,3011.673671,2381,4150.501287,435.9123321,346.5594796,524.9911092,435.9123321,346.5594796,524.9911092
2017,21,399,0,185,0,214,0,3011.673671,2381,5560.601024,0.953589246,0,0,56.04971999,0.782842257,2017,17,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1410.099737,0,0,56.04971999,3011.673671,2381,5560.601024,435.9123321,346.5594796,581.0408292,435.9123321,346.5594796,581.0408292
2017,21,399,0,185,0,214,0,NA,NA,NA,0.968744704,71.0276991,0,230.3133798,0.701260616,2017,18,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,1040.731694,0,2748.567463,71.0276991,0,230.3133798,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,21,399,0,185,0,214,0,NA,NA,NA,0.952822442,103.3466804,0,228.2152104,0.922724985,2017,19,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,556.2530505,0,2044.264471,103.3466804,0,228.2152104,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,21,399,0,185,0,214,0,214,214,214,0.952447538,0,0,31.40983837,0.235631765,2017,20,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,0,0,0,31.40983837,214,214,214,0,0,31.40983837,0,0,31.40983837
2017,22,504,0,105,0,399,0,1106.154546,214,2953.116713,0.968744704,62.5920573,0,238.0678314,0.701260616,2017,18,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,892.1545459,0,2739.116713,62.5920573,0,238.0678314,1106.154546,214,2953.116713,62.5920573,0,269.4776697,62.5920573,0,269.4776697
2017,22,504,0,105,0,399,0,NA,NA,NA,0.952822442,91.78311653,0,241.7252653,0.922727072,2017,19,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,493.8050359,0,2203.796361,91.78311653,0,241.7252653,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,22,504,0,105,0,399,0,NA,NA,NA,0.952447549,0,0,40.12621914,0.235681379,2017,20,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,554.562661,0,0,40.12621914,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,22,504,0,105,0,399,0,399,399,1919.309678,0.489971651,0,0,224.6262675,0.96576475,2017,21,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1520.309678,0,0,224.6262675,399,399,1919.309678,0,0,224.6262675,0,0,224.6262675
2017,23,2837,538,2333,538,504,0,841.4644997,399,4185.368729,0.952822442,109.4390088,0,280.7460324,0.922727072,2017,19,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,442.4644997,0,2266.05905,109.4390088,0,280.7460324,841.4644997,399,4185.368729,109.4390088,0,505.3722999,109.4390088,0,505.3722999
2017,23,2837,538,2333,538,504,0,NA,NA,NA,0.952447556,0,0,114.7898682,0.235722905,2017,20,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1063.28723,0,0,114.7898682,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,23,2837,538,2333,538,504,0,NA,NA,NA,0.489971724,35.92190435,0,345.9640571,0.965764885,2017,21,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1904.224062,35.92190435,0,345.9640571,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,23,2837,538,2333,538,504,0,515.6208417,504,2067.822419,0.613055992,30.04898871,0,221.1715979,0.449623137,2017,22,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,11.6208417,0,1563.822419,30.04898871,0,221.1715979,515.6208417,504,2067.822419,30.04898871,0,221.1715979,30.04898871,0,221.1715979
2017,24,2379,320,0,0,2837,538,515.6208417,504,3539.488162,0.952447556,0,0,90.16103623,0.235722905,2017,20,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1471.665743,0,0,90.16103623,515.6208417,504,3539.488162,30.04898871,0,311.3326341,30.04898871,0,311.3326341
2017,24,2379,320,0,0,2837,538,NA,NA,NA,0.489971765,14.83035252,0,354.9620892,0.965764978,2017,21,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,2160.018218,14.83035252,0,354.9620892,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,24,2379,320,0,0,2837,538,NA,NA,NA,0.613056047,8.439839914,0,239.7680861,0.449628456,2017,22,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,11.51956929,0,2016.579744,8.439839914,0,239.7680861,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,24,2379,320,0,0,2837,538,4399.447855,2837,6599.368232,0.68727127,314.1885659,10.78016545,702.0792532,0.692258243,2017,23,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,1562.447855,0,3762.368232,314.1885659,10.78016545,702.0792532,4399.447855,2837,6599.368232,852.1885659,548.7801655,1240.079253,852.1885659,548.7801655,1240.079253
2017,25,2260,421,0,101,2379,320,4399.447855,2837,8922.281305,0.489971765,66.55564406,0,458.5593135,0.965764978,2017,21,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,2322.913073,66.55564406,0,458.5593135,4399.447855,2837,8922.281305,918.74421,548.7801655,1698.638567,918.74421,548.7801655,1698.638567
2017,25,2260,421,0,101,2379,320,NA,NA,NA,0.613056082,63.87654323,0,344.2750033,0.449632502,2017,22,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,4.718140576,0,2245.660147,63.87654323,0,344.2750033,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,25,2260,421,0,101,2379,320,NA,NA,NA,0.687271295,380.5476396,42.46858601,843.8661113,0.692264888,2017,23,52,4,2,bivar_kfar1gaussJags8_2_diff,bivar,informative,1387.41421,0,4057.496042,380.5476396,42.46858601,843.8661113,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,25,2260,421,0,101,2379,320,2379,2379,3812.922574,0.573860215,7.613587197,0,309.4785239,0.670072763,2017,24,52,4,1,bivar_kfar1gaussJags8_2_diff,bivar,informative,0,0,1433.922574,7.613587197,0,309.4785239,2379,2379,3812.922574,327.6135872,320,629.4785239,327.6135872,320,629.4785239
2017,26,1698,256,0,0,2260,421,2397.119053,2379,6221.197419,0.613056082,20.64224313,0,297.889118,0.449632502,2017,22,52,4,4,bivar_kfar1gaussJags8_2_diff,bivar,informative,18.11905337,0,2408.274845,20.64224313,0,297.889118,2397.119053,2379,6221.197419,348.2558303,320,927.3676419,348.2558303,320,927.3676419
2017,26,1698,256,0,0,2260,421,NA,NA,NA,0.687271311,260.0826102,0,783.6529476,0.692270153,2017,23,52,4,3,bivar_kfar1gaussJags8_2_diff,bivar,informative,1241.842521,0,4152.294874,260.0826102,0,783.6529476,NA,NA,NA,NA,NA,NA,NA,NA,NA
