"year","week","forecast_origin_id","forecast_step","total_vol","Detected","model","dep_var","fit","lwr","upr","res","within_CI"
2019,19,16,3,409,0,"kalman_filter","total_vol",1488.759225,236.1506573,2782.491707,-1079.759225,1
2019,19,17,2,409,0,"kalman_filter","total_vol",1036.828066,0,2116.613976,-627.828066,1
2019,19,18,1,409,0,"kalman_filter","total_vol",811.5954325,19.52967325,1601.673334,-402.5954325,1
2019,20,16,4,1923,397,"kalman_filter","total_vol",1287.4826,0,2711.143437,635.5174,1
2019,20,17,3,1923,397,"kalman_filter","total_vol",876.0927961,0,2117.856925,1046.9072039,1
2019,20,18,2,1923,397,"kalman_filter","total_vol",691.286949,0,1770.438755,1231.713051,0
2019,20,19,1,1923,397,"kalman_filter","total_vol",365.2570654,0,1166.581754,1557.7429346,0
2019,21,17,4,961,66,"kalman_filter","total_vol",736.877883,0,2094.295632,224.122117,1
2019,21,18,3,961,66,"kalman_filter","total_vol",591.5256242,0,1834.73304,369.4743758,1
2019,21,19,2,961,66,"kalman_filter","total_vol",309.0864552,0,1384.156061,651.9135448,1
2019,21,20,1,961,66,"kalman_filter","total_vol",1605.347261,755.0190164,2481.975864,-644.347261,1
2019,22,18,4,801,45,"kalman_filter","total_vol",508.1008624,0,1862.571366,292.8991376,1
2019,22,19,3,801,45,"kalman_filter","total_vol",260.297267,0,1490.171607,540.702733,1
2019,22,20,2,801,45,"kalman_filter","total_vol",1358.195738,225.7355929,2522.821279,-557.195738,1
2019,22,21,1,801,45,"kalman_filter","total_vol",813.780393,0,1667.522544,-12.780393,1
2019,23,19,4,1761,262,"kalman_filter","total_vol",219.9011159,0,1567.873837,1541.0988841,0
2019,23,20,3,1761,262,"kalman_filter","total_vol",1153.659657,0,2498.926849,607.340343,1
2019,23,21,2,1761,262,"kalman_filter","total_vol",692.3214773,0,1844.468814,1068.6785227,1
2019,23,22,1,1761,262,"kalman_filter","total_vol",679.713385,0,1530.05157,1081.286615,0
2019,24,20,4,0,0,"kalman_filter","total_vol",982.9698753,0,2424.834703,-982.9698753,1
2019,24,21,3,0,0,"kalman_filter","total_vol",597.5836437,0,1937.419599,-597.5836437,1
2019,24,22,2,0,0,"kalman_filter","total_vol",578.9083954,0,1719.809882,-578.9083954,1
2019,24,23,1,0,0,"kalman_filter","total_vol",1458.805978,591.1333666,2323.76747,-1458.805978,0
2019,25,21,4,1789,228,"kalman_filter","total_vol",508.1785821,0,1974.981511,1280.8214179,1
2019,25,22,3,1789,228,"kalman_filter","total_vol",494.058784,0,1822.022246,1294.941216,1
2019,25,23,2,1789,228,"kalman_filter","total_vol",1248.984439,68.88895972,2426.216746,540.015561,1
2019,25,24,1,1789,228,"kalman_filter","total_vol",74.63508808,0,956.4748596,1714.36491192,0
2019,26,22,4,1968,244,"kalman_filter","total_vol",427.0891485,0,1871.146847,1540.9108515,0
2019,26,23,3,1968,244,"kalman_filter","total_vol",1067.956449,0,2436.643051,900.043551,1
2019,26,24,2,1968,244,"kalman_filter","total_vol",68.62862929,0,1254.651611,1899.37137071,0
2019,26,25,1,1968,244,"kalman_filter","total_vol",1422.362589,492.7475086,2362.671557,545.637411,1
2019,27,23,4,2300,360,"kalman_filter","total_vol",915.9599168,0,2411.216707,1384.0400832,1
2019,27,24,3,2300,360,"kalman_filter","total_vol",54.99714878,0,1433.716847,2245.00285122,0
2019,27,25,2,2300,360,"kalman_filter","total_vol",1206.188884,0,2480.171356,1093.811116,1
2019,27,26,1,2300,360,"kalman_filter","total_vol",1623.489962,718.6420944,2553.250202,676.510038,1
2019,28,24,4,2288,431,"kalman_filter","total_vol",44.41440101,0,1528.313063,2243.58559899,0
2019,28,25,3,2288,431,"kalman_filter","total_vol",1029.334353,0,2502.515609,1258.665647,1
2019,28,26,2,2288,431,"kalman_filter","total_vol",1380.403731,158.4422303,2628.276277,907.596269,1
2019,28,27,1,2288,431,"kalman_filter","total_vol",1934.749522,1028.082527,2869.006451,353.250478,1
2019,29,25,4,2948,496,"kalman_filter","total_vol",877.367833,0,2481.698224,2070.632167,0
2019,29,26,3,2948,496,"kalman_filter","total_vol",1179.818075,0,2616.179539,1768.181925,0
2019,29,27,2,2948,496,"kalman_filter","total_vol",1649.089876,423.1024283,2898.19034,1298.910124,0
2019,29,28,1,2948,496,"kalman_filter","total_vol",1944.5669,1044.718129,2871.50666,1003.4331,0
2019,30,26,4,3738,571,"kalman_filter","total_vol",1009.340904,0,2586.899093,2728.659096,0
2019,30,27,3,3738,571,"kalman_filter","total_vol",1412.591737,0,2872.841567,2325.408263,0
2019,30,28,2,3738,571,"kalman_filter","total_vol",1657.278134,420.5661566,2907.162957,2080.721866,0
2019,30,29,1,3738,571,"kalman_filter","total_vol",2482.261048,1569.242059,3396.89509,1255.738952,0
2019,31,27,4,1120,91,"kalman_filter","total_vol",1204.360265,0,2775.717023,-84.360265,1
2019,31,28,3,1120,91,"kalman_filter","total_vol",1411.030094,0,2868.630735,-291.030094,1
2019,31,29,2,1120,91,"kalman_filter","total_vol",2126.497349,884.8685884,3379.38865,-1006.497349,1
2019,31,30,1,1120,91,"kalman_filter","total_vol",3167.200374,2237.788916,4086.656771,-2047.200374,0
2019,32,28,4,1335,97,"kalman_filter","total_vol",1205.794679,0,2805.453152,129.205321,1
2019,32,29,3,1335,97,"kalman_filter","total_vol",1826.062053,401.5215328,3290.997711,-491.062053,1
2019,32,30,2,1335,97,"kalman_filter","total_vol",2742.493412,1482.030162,4031.621436,-1407.493412,0
2019,32,31,1,1335,97,"kalman_filter","total_vol",1027.993282,75.29025704,1981.513663,307.006718,1
2019,33,29,4,821,39,"kalman_filter","total_vol",1571.117454,21.10654053,3167.381119,-750.117454,1
2019,33,30,3,821,39,"kalman_filter","total_vol",2378.952044,894.7202766,3887.408427,-1557.952044,0
2019,33,31,2,821,39,"kalman_filter","total_vol",881.3021466,0,2174.422346,-60.3021466,1
2019,33,32,1,821,39,"kalman_filter","total_vol",1108.358143,164.6042581,2056.930052,-287.358143,1
2019,34,30,4,784,58,"kalman_filter","total_vol",2066.007276,437.7143241,3753.713368,-1282.007276,1
2019,34,31,3,784,58,"kalman_filter","total_vol",750.115497,0,2242.238525,33.884503,1
2019,34,32,2,784,58,"kalman_filter","total_vol",939.0691455,0,2226.221473,-155.0691455,1
2019,34,33,1,784,58,"kalman_filter","total_vol",713.209763,0,1647.684099,70.790237,1
2019,35,31,4,606,20,"kalman_filter","total_vol",638.9008386,0,2275.893916,-32.9008386,1
2019,35,32,3,606,20,"kalman_filter","total_vol",800.3143849,0,2275.135356,-194.3143849,1
2019,35,33,2,606,20,"kalman_filter","total_vol",613.5716664,0,1885.409224,-7.57166640000003,1
2019,35,34,1,606,20,"kalman_filter","total_vol",669.9694313,0,1616.450438,-63.9694313,1
2019,36,32,4,534,21,"kalman_filter","total_vol",684.1719552,0,2305.702611,-150.1719552,1
2019,36,33,3,534,21,"kalman_filter","total_vol",523.9623088,0,1987.851328,10.0376912,1
2019,36,34,2,534,21,"kalman_filter","total_vol",571.867258,0,1836.916681,-37.867258,1
2019,36,35,1,534,21,"kalman_filter","total_vol",513.869308,0,1437.938984,20.130692,1
2019,37,33,4,519,10,"kalman_filter","total_vol",444.3444167,0,2028.509305,74.6555833,1
2019,37,34,3,519,10,"kalman_filter","total_vol",486.6360294,0,1944.007154,32.3639706,1
2019,37,35,2,519,10,"kalman_filter","total_vol",433.9674879,0,1690.568326,85.0325121,1
2019,37,36,1,519,10,"kalman_filter","total_vol",444.9200633,0,1367.001513,74.0799367,1
2019,38,34,4,385,12,"kalman_filter","total_vol",416.4279892,0,2009.662699,-31.4279892,1
2019,38,35,3,385,12,"kalman_filter","total_vol",369.9681097,0,1822.00113,15.0318903,1
2019,38,36,2,385,12,"kalman_filter","total_vol",379.0758196,0,1629.960309,5.92418040000001,1
2019,38,37,1,385,12,"kalman_filter","total_vol",433.8521751,0,1360.542883,-48.8521751,1
2019,39,35,4,238,0,"kalman_filter","total_vol",319.8150964,0,1899.454351,-81.8150964,1
2019,39,36,3,238,0,"kalman_filter","total_vol",324.5369061,0,1764.058888,-86.5369061,1
2019,39,37,2,238,0,"kalman_filter","total_vol",366.7544181,0,1620.543707,-128.7544181,1
2019,39,38,1,238,0,"kalman_filter","total_vol",333.0288876,0,1238.503637,-95.0288876,1
2019,40,36,4,159,2,"kalman_filter","total_vol",273.6449677,0,1852.064684,-114.6449677,1
2019,40,37,3,159,2,"kalman_filter","total_vol",310.0511649,0,1743.430845,-151.0511649,1
2019,40,38,2,159,2,"kalman_filter","total_vol",283.1030766,0,1528.92844,-124.1030766,1
2019,40,39,1,159,2,"kalman_filter","total_vol",211.097533,0,1114.918437,-52.097533,1
2019,41,37,4,253,2,"kalman_filter","total_vol",264.0098968,0,1808.149219,-11.0098968,1
2019,41,38,3,253,2,"kalman_filter","total_vol",240.8534049,0,1670.243295,12.1465951,1
2019,41,39,2,253,2,"kalman_filter","total_vol",177.5492948,0,1407.389417,75.4507052,1
2019,41,40,1,253,2,"kalman_filter","total_vol",137.1317162,0,1041.859263,115.8682838,1
2019,42,38,4,50,0,"kalman_filter","total_vol",206.8568972,0,1754.79998,-156.8568972,1
2019,42,39,3,50,0,"kalman_filter","total_vol",155.7756156,0,1554.287572,-105.7756156,1
2019,42,40,2,50,0,"kalman_filter","total_vol",113.1334187,0,1331.38391,-63.1334187,1
2019,42,41,1,50,0,"kalman_filter","total_vol",210.3428222,0,1116.721056,-160.3428222,1
2019,43,39,4,14,0,"kalman_filter","total_vol",130.4123993,0,1663.37137,-116.4123993,1
2019,43,40,3,14,0,"kalman_filter","total_vol",91.98988225,0,1505.487787,-77.98988225,1
2019,43,41,2,14,0,"kalman_filter","total_vol",174.5536802,0,1375.363219,-160.5536802,1
2019,43,42,1,14,0,"kalman_filter","total_vol",61.12683997,0,947.8025163,-47.12683997,1
2019,44,40,4,0,0,"kalman_filter","total_vol",74.61246946,0,1602.699326,-74.61246946,1
2019,44,41,3,0,0,"kalman_filter","total_vol",152.1229412,0,1570.343796,-152.1229412,1
2019,44,42,2,0,0,"kalman_filter","total_vol",54.26311525,0,1264.472295,-54.26311525,1
2019,44,43,1,0,0,"kalman_filter","total_vol",20.23176344,0,902.8734529,-20.23176344,1
2019,45,41,4,74,0,"kalman_filter","total_vol",126.9122326,0,1650.522393,-52.9122326,1
2019,45,42,3,74,0,"kalman_filter","total_vol",46.26285915,0,1434.179711,27.73714085,1
2019,45,43,2,74,0,"kalman_filter","total_vol",20.08104477,0,1206.12357,53.91895523,1
2019,45,44,1,74,0,"kalman_filter","total_vol",2.081974923,0,882.590661,71.918025077,1
2019,46,42,4,22,0,"kalman_filter","total_vol",40.13922394,0,1550.219235,-18.13922394,1
2019,46,43,3,22,0,"kalman_filter","total_vol",18.53695386,0,1404.069799,3.46304614,1
2019,46,44,2,22,0,"kalman_filter","total_vol",4.693173904,0,1192.179119,17.306826096,1
2019,46,45,1,22,0,"kalman_filter","total_vol",56.73880387,0,944.6803415,-34.73880387,1
2019,47,43,4,139,2,"kalman_filter","total_vol",16.45783089,0,1502.054998,122.54216911,1
2019,47,44,3,139,2,"kalman_filter","total_vol",3.203962127,0,1368.359925,135.796037873,1
2019,47,45,2,139,2,"kalman_filter","total_vol",47.06025393,0,1243.623386,91.93974607,1
2019,47,46,1,139,2,"kalman_filter","total_vol",20.81778871,0,887.4459002,118.18221129,1
2019,48,44,4,38,0,"kalman_filter","total_vol",0,0,1498.291528,38,1
2019,48,45,3,38,0,"kalman_filter","total_vol",36.6564887,0,1403.530464,1.3435113,1
2019,48,46,2,38,0,"kalman_filter","total_vol",17.66533753,0,1196.856433,20.33466247,1
2019,48,47,1,38,0,"kalman_filter","total_vol",108.7308634,0,995.2139143,-70.7308634,1
2019,49,45,4,33,0,"kalman_filter","total_vol",29.97417199,0,1517.473742,3.02582801,1
2019,49,46,3,33,0,"kalman_filter","total_vol",15.33684026,0,1383.936825,17.66315974,1
2019,49,47,2,33,0,"kalman_filter","total_vol",92.50844942,0,1263.577721,-59.50844942,1
2019,49,48,1,33,0,"kalman_filter","total_vol",34.75108752,0,894.5383544,-1.75108752,1
2019,50,46,4,149,1,"kalman_filter","total_vol",13.54881298,0,1505.410605,135.45118702,1
2019,50,47,3,149,1,"kalman_filter","total_vol",80.95088506,0,1424.481273,68.04911494,1
2019,50,48,2,149,1,"kalman_filter","total_vol",31.17429893,0,1190.176151,117.82570107,1
2019,50,49,1,149,1,"kalman_filter","total_vol",28.57977446,0,893.1241858,120.42022554,1
2019,51,47,4,141,1,"kalman_filter","total_vol",69.25982147,0,1544.291061,71.74017853,1
2019,51,48,3,141,1,"kalman_filter","total_vol",29.06832985,0,1375.715524,111.93167015,1
2019,51,49,2,141,1,"kalman_filter","total_vol",21.84280226,0,1198.440502,119.15719774,1
2019,51,50,1,141,1,"kalman_filter","total_vol",114.8635215,0,986.1675585,26.1364785,1
2019,52,48,4,47,1,"kalman_filter","total_vol",28.7229658,0,1488.191054,18.2770342,1
2019,52,49,3,47,1,"kalman_filter","total_vol",19.30074539,0,1367.604749,27.69925461,1
2019,52,50,2,47,1,"kalman_filter","total_vol",93.08603983,0,1255.059411,-46.08603983,1
2019,52,51,1,47,1,"kalman_filter","total_vol",111.7936302,0,989.0864358,-64.7936302,1
2016,3,2,1,333,1,"kalman_filter","Detected",12.90564198,0,62.81752569,-11.90564198,1
2016,4,2,2,421,5,"kalman_filter","Detected",11.2352222,0,73.9916185,-6.2352222,1
2016,4,3,1,421,5,"kalman_filter","Detected",0,0,34.15884769,5,1
2016,5,2,3,301,2,"kalman_filter","Detected",12.49039064,0,85.47937118,-10.49039064,1
2016,5,3,2,301,2,"kalman_filter","Detected",0,0,48.48176868,2,1
2016,5,4,1,301,2,"kalman_filter","Detected",4.214709593,0,34.80116157,-2.214709593,1
2016,6,2,4,571,3,"kalman_filter","Detected",14.26930309,0,97.59362355,-11.26930309,1
2016,6,3,3,571,3,"kalman_filter","Detected",0,0,60.35706984,3,1
2016,6,4,2,571,3,"kalman_filter","Detected",4.908120252,0,47.22224356,-1.908120252,1
2016,6,5,1,571,3,"kalman_filter","Detected",0,0,23.95482694,3,1
2016,7,3,4,537,3,"kalman_filter","Detected",1.511030331,0,70.26810773,1.488969669,1
2016,7,4,3,537,3,"kalman_filter","Detected",5.680063173,0,55.88690872,-2.680063173,1
2016,7,5,2,537,3,"kalman_filter","Detected",0,0,34.76996151,3,1
2016,7,6,1,537,3,"kalman_filter","Detected",1.554109343,0,23.89681544,1.445890657,1
2016,8,4,4,481,3,"kalman_filter","Detected",7.052116173,0,65.76939291,-4.052116173,1
2016,8,5,3,481,3,"kalman_filter","Detected",0.577102316,0,44.46917823,2.422897684,1
2016,8,6,2,481,3,"kalman_filter","Detected",2.48326753,0,34.40334522,0.51673247,1
2016,8,7,1,481,3,"kalman_filter","Detected",0.623681532,0,21.45111942,2.376318468,1
2016,9,5,4,693,6,"kalman_filter","Detected",2.128350355,0,55.11264987,3.871649645,1
2016,9,6,3,693,6,"kalman_filter","Detected",3.494273421,0,44.58465249,2.505726579,1
2016,9,7,2,693,6,"kalman_filter","Detected",1.402728696,0,32.09399576,4.597271304,1
2016,9,8,1,693,6,"kalman_filter","Detected",0.323107412,0,19.30886651,5.676892588,1
2016,10,6,4,796,11,"kalman_filter","Detected",2.171341686,0,40.94928768,8.828658314,1
2016,10,7,3,796,11,"kalman_filter","Detected",0.742165807,0,31.06049076,10.257834193,1
2016,10,8,2,796,11,"kalman_filter","Detected",0,0,21.94413693,11,1
2016,10,9,1,796,11,"kalman_filter","Detected",2.075333797,0,17.69257404,8.924666203,1
2016,11,7,4,553,3,"kalman_filter","Detected",2.621452946,0,48.38611368,0.378547054,1
2016,11,8,3,553,3,"kalman_filter","Detected",0.952811031,0,35.29018699,2.047188969,1
2016,11,9,2,553,3,"kalman_filter","Detected",3.548685043,0,28.86950048,-0.548685043,1
2016,11,10,1,553,3,"kalman_filter","Detected",4.902362233,0,26.83494727,-1.902362233,1
2016,12,8,4,508,3,"kalman_filter","Detected",0.558537018,0,31.26099853,2.441462982,1
2016,12,9,3,508,3,"kalman_filter","Detected",2.52901609,0,27.43349925,0.47098391,1
2016,12,10,2,508,3,"kalman_filter","Detected",3.894272376,0,25.48428587,-0.894272376,1
2016,12,11,1,508,3,"kalman_filter","Detected",0,0,9.346658227,3,1
2016,13,9,4,696,16,"kalman_filter","Detected",1.092778414,0,26.56683265,14.907221586,1
2016,13,10,3,696,16,"kalman_filter","Detected",2.902837866,0,25.17345833,13.097162134,1
2016,13,11,2,696,16,"kalman_filter","Detected",0,0,19.14567141,16,1
2016,13,12,1,696,16,"kalman_filter","Detected",4.015676751,0,18.72623887,11.984323249,1
2016,14,10,4,1126,41,"kalman_filter","Detected",3.839192098,0,43.06789525,37.160807902,1
2016,14,11,3,1126,41,"kalman_filter","Detected",0,0,13.65201416,41,0
2016,14,12,2,1126,41,"kalman_filter","Detected",0,0,13.73892995,41,0
2016,14,13,1,1126,41,"kalman_filter","Detected",0,0,16.05536408,41,0
2016,15,11,4,408,0,"kalman_filter","Detected",0,0,18.08506595,0,1
2016,15,12,3,408,0,"kalman_filter","Detected",0,0,18.62607524,0,1
2016,15,13,2,408,0,"kalman_filter","Detected",2.752649195,0,21.82219479,-2.752649195,1
2016,15,14,1,408,0,"kalman_filter","Detected",19.83516472,0,39.6329189,-19.83516472,1
2016,16,12,4,1432,135,"kalman_filter","Detected",0,0,16.30031551,135,0
2016,16,13,3,1432,135,"kalman_filter","Detected",0,0,16.53636016,135,0
2016,16,14,2,1432,135,"kalman_filter","Detected",18.93187649,0,45.03981328,116.06812351,0
2016,16,15,1,1432,135,"kalman_filter","Detected",0,0,28.49562928,135,0
2016,17,13,4,2459,235,"kalman_filter","Detected",15.00006092,0,38.76604005,219.99993908,0
2016,17,14,3,2459,235,"kalman_filter","Detected",13.03564423,0,47.62768397,221.96435577,0
2016,17,15,2,2459,235,"kalman_filter","Detected",0,0,9.482993381,235,0
2016,17,16,1,2459,235,"kalman_filter","Detected",4.667835781,0,109.2489005,230.332164219,0
2016,18,14,4,1254,81,"kalman_filter","Detected",15.48269961,0,50.59186987,65.51730039,0
2016,18,15,3,1254,81,"kalman_filter","Detected",1.825763686,0,62.78939834,79.174236314,0
2016,18,16,2,1254,81,"kalman_filter","Detected",118.8163397,23.07970324,230.0075811,-37.8163397,1
2016,18,17,1,1254,81,"kalman_filter","Detected",157.3324599,46.22558576,271.2947385,-76.3324599,1
2016,19,15,4,2210,264,"kalman_filter","Detected",0,0,53.83078602,264,0
2016,19,16,3,2210,264,"kalman_filter","Detected",79.91446865,0,207.8434434,184.08553135,0
2016,19,17,2,2210,264,"kalman_filter","Detected",124.2300212,3.815273386,259.2562474,139.7699788,0
2016,19,18,1,2210,264,"kalman_filter","Detected",0,0,36.88660614,264,0
2016,20,16,4,1068,109,"kalman_filter","Detected",44.41879022,0,185.0098858,64.58120978,1
2016,20,17,3,1068,109,"kalman_filter","Detected",93.56234051,0,249.7901199,15.43765949,1
2016,20,18,2,1068,109,"kalman_filter","Detected",0,0,85.79899824,109,0
2016,20,19,1,1068,109,"kalman_filter","Detected",52.57577434,0,262.5917633,56.42422566,1
2016,21,17,4,832,50,"kalman_filter","Detected",55.66041517,0,225.0571366,-5.66041517,1
2016,21,18,3,832,50,"kalman_filter","Detected",0,0,129.9882916,50,1
2016,21,19,2,832,50,"kalman_filter","Detected",37.5983484,0,270.0459328,12.4016516,1
2016,21,20,1,832,50,"kalman_filter","Detected",0,0,63.83673662,50,1
2016,22,18,4,620,0,"kalman_filter","Detected",0,0,153.3805407,0,1
2016,22,19,3,620,0,"kalman_filter","Detected",30.08530193,0,267.7903635,-30.08530193,1
2016,22,20,2,620,0,"kalman_filter","Detected",0,0,85.88270825,0,1
2016,22,21,1,620,0,"kalman_filter","Detected",0,0,41.18677569,0,1
2016,23,19,4,2264,417,"kalman_filter","Detected",39.34492086,0,254.7988563,377.65507914,0
2016,23,20,3,2264,417,"kalman_filter","Detected",1.719859225,0,151.3299008,415.280140775,0
2016,23,21,2,2264,417,"kalman_filter","Detected",12.74943548,0,118.5737778,404.25056452,0
2016,23,22,1,2264,417,"kalman_filter","Detected",0,0,187.2410134,417,0
2016,24,20,4,1392,216,"kalman_filter","Detected",17.3462977,0,211.6112494,198.6537023,0
2016,24,21,3,1392,216,"kalman_filter","Detected",28.22905399,0,181.9071855,187.77094601,0
2016,24,22,2,1392,216,"kalman_filter","Detected",0,0,263.4506855,216,1
2016,24,23,1,1392,216,"kalman_filter","Detected",251.611782,35.10449452,614.4330583,-35.611782,1
2016,25,21,4,2679,437,"kalman_filter","Detected",18.74656798,0,140.2332365,418.25343202,0
2016,25,22,3,2679,437,"kalman_filter","Detected",0,0,269.7179738,437,0
2016,25,23,2,2679,437,"kalman_filter","Detected",186.5254114,0,591.2082083,250.4745886,1
2016,25,24,1,2679,437,"kalman_filter","Detected",0,0,161.8285412,437,0
2016,26,22,4,1945,290,"kalman_filter","Detected",0,0,265.7169673,290,0
2016,26,23,3,1945,290,"kalman_filter","Detected",86.20547545,0,511.2741736,203.79452455,1
2016,26,24,2,1945,290,"kalman_filter","Detected",0,0,170.2930614,290,0
2016,26,25,1,1945,290,"kalman_filter","Detected",42.40781995,0,337.4489459,247.59218005,1
2016,27,23,4,1740,164,"kalman_filter","Detected",121.6101289,0,545.2611034,42.3898711,1
2016,27,24,3,1740,164,"kalman_filter","Detected",0,0,239.2115492,164,1
2016,27,25,2,1740,164,"kalman_filter","Detected",60.94614562,0,378.7666677,103.05385438,1
2016,27,26,1,1740,164,"kalman_filter","Detected",0,0,218.2328056,164,1
2016,28,24,4,1660,97,"kalman_filter","Detected",2.955690847,0,283.8118942,94.044309153,1
2016,28,25,3,1660,97,"kalman_filter","Detected",58.35467703,0,378.937544,38.64532297,1
2016,28,26,2,1660,97,"kalman_filter","Detected",7.595548601,0,315.4429963,89.404451399,1
2016,28,27,1,1660,97,"kalman_filter","Detected",0,0,231.2158159,97,1
2016,29,25,4,148,0,"kalman_filter","Detected",101.3341226,0,428.1031107,-101.3341226,1
2016,29,26,3,148,0,"kalman_filter","Detected",66.84992244,0,431.6737876,-66.84992244,1
2016,29,27,2,148,0,"kalman_filter","Detected",32.74840213,0,398.2059094,-32.74840213,1
2016,29,28,1,148,0,"kalman_filter","Detected",31.39664988,0,318.1854188,-31.39664988,1
2016,30,26,4,1785,214,"kalman_filter","Detected",0,0,314.6661333,214,1
2016,30,27,3,1785,214,"kalman_filter","Detected",0,0,315.361776,214,1
2016,30,28,2,1785,214,"kalman_filter","Detected",0,0,288.8696814,214,1
2016,30,29,1,1785,214,"kalman_filter","Detected",0,0,149.490612,214,0
2016,31,27,4,1604,173,"kalman_filter","Detected",0,0,338.5432013,173,1
2016,31,28,3,1604,173,"kalman_filter","Detected",0,0,324.0869396,173,1
2016,31,29,2,1604,173,"kalman_filter","Detected",0,0,231.0865886,173,1
2016,31,30,1,1604,173,"kalman_filter","Detected",99.36937019,0,496.7484041,73.63062981,1
2016,32,28,4,1038,91,"kalman_filter","Detected",0,0,372.9707167,91,1
2016,32,29,3,1038,91,"kalman_filter","Detected",0,0,292.2077823,91,1
2016,32,30,2,1038,91,"kalman_filter","Detected",74.6263728,0,547.1498546,16.3736272,1
2016,32,31,1,1038,91,"kalman_filter","Detected",0,0,131.0986547,91,1
2016,33,29,4,810,36,"kalman_filter","Detected",0,0,301.1286431,36,1
2016,33,30,3,810,36,"kalman_filter","Detected",52.85234744,0,555.8053216,-16.85234744,1
2016,33,31,2,810,36,"kalman_filter","Detected",0,0,157.05893,36,1
2016,33,32,1,810,36,"kalman_filter","Detected",0,0,210.9912921,36,1
2016,34,30,4,835,53,"kalman_filter","Detected",36.92122842,0,555.3393227,16.07877158,1
2016,34,31,3,835,53,"kalman_filter","Detected",0,0,168.7661728,53,1
2016,34,32,2,835,53,"kalman_filter","Detected",0,0,294.7300823,53,1
2016,34,33,1,835,53,"kalman_filter","Detected",0,0,223.2690692,53,1
2016,35,31,4,681,22,"kalman_filter","Detected",0,0,179.9832843,22,1
2016,35,32,3,681,22,"kalman_filter","Detected",0,0,327.3950593,22,1
2016,35,33,2,681,22,"kalman_filter","Detected",0,0,298.1533888,22,1
2016,35,34,1,681,22,"kalman_filter","Detected",0,0,314.6982593,22,1
2016,36,32,4,472,19,"kalman_filter","Detected",0,0,353.0707891,19,1
2016,36,33,3,472,19,"kalman_filter","Detected",0,0,323.2289703,19,1
2016,36,34,2,472,19,"kalman_filter","Detected",0,0,379.0774639,19,1
2016,36,35,1,472,19,"kalman_filter","Detected",0,0,229.612946,19,1
2016,37,33,4,557,21,"kalman_filter","Detected",0,0,344.0693206,21,1
2016,37,34,3,557,21,"kalman_filter","Detected",0,0,406.9388552,21,1
2016,37,35,2,557,21,"kalman_filter","Detected",0,0,284.8336503,21,1
2016,37,36,1,557,21,"kalman_filter","Detected",0,0,300.4189593,21,1
2016,38,34,4,348,1,"kalman_filter","Detected",0,0,425.3185096,1,1
2016,38,35,3,348,1,"kalman_filter","Detected",0,0,313.1700384,1,1
2016,38,36,2,348,1,"kalman_filter","Detected",0,0,362.6245379,1,1
2016,38,37,1,348,1,"kalman_filter","Detected",0,0,245.3310908,1,1
2016,39,35,4,249,1,"kalman_filter","Detected",0,0,326.9937406,1,1
2016,39,36,3,249,1,"kalman_filter","Detected",0,0,395.5630225,1,1
2016,39,37,2,249,1,"kalman_filter","Detected",0,0,295.7993841,1,1
2016,39,38,1,249,1,"kalman_filter","Detected",0,0,286.4733624,1,1
2016,40,36,4,245,2,"kalman_filter","Detected",0,0,414.9463825,2,1
2016,40,37,3,245,2,"kalman_filter","Detected",0,0,313.0879774,2,1
2016,40,38,2,245,2,"kalman_filter","Detected",0,0,364.4768008,2,1
2016,40,39,1,245,2,"kalman_filter","Detected",0,0,199.6813187,2,1
2016,41,37,4,154,1,"kalman_filter","Detected",0,0,330.7141372,1,1
2016,41,38,3,154,1,"kalman_filter","Detected",0,0,386.8554978,1,1
2016,41,39,2,154,1,"kalman_filter","Detected",0,0,240.7941311,1,1
2016,41,40,1,154,1,"kalman_filter","Detected",0,0,182.2158135,1,1
2016,42,38,4,71,0,"kalman_filter","Detected",0,0,410.1706451,0,1
2016,42,39,3,71,0,"kalman_filter","Detected",0,0,257.143484,0,1
2016,42,40,2,71,0,"kalman_filter","Detected",0,0,220.8040316,0,1
2016,42,41,1,71,0,"kalman_filter","Detected",0,0,255.4288967,0,1
2016,43,39,4,80,0,"kalman_filter","Detected",0,0,259.1568903,0,1
2016,43,40,3,80,0,"kalman_filter","Detected",0,0,231.4822913,0,1
2016,43,41,2,80,0,"kalman_filter","Detected",0,0,306.1055072,0,1
2016,43,42,1,80,0,"kalman_filter","Detected",0,0,283.4480783,0,1
2016,44,40,4,168,2,"kalman_filter","Detected",0,0,237.3443949,2,1
2016,44,41,3,168,2,"kalman_filter","Detected",0,0,329.4627628,2,1
2016,44,42,2,168,2,"kalman_filter","Detected",0.278208045,0,339.443235,1.721791955,1
2016,44,43,1,168,2,"kalman_filter","Detected",0,0,273.4050277,2,1
2016,45,41,4,50,0,"kalman_filter","Detected",0,0,338.3638418,0,1
2016,45,42,3,50,0,"kalman_filter","Detected",0.162098865,0,359.1243907,-0.162098865,1
2016,45,43,2,50,0,"kalman_filter","Detected",0,0,327.1550908,0,1
2016,45,44,1,50,0,"kalman_filter","Detected",0,0,239.9072531,0,1
2016,46,42,4,188,1,"kalman_filter","Detected",0,0,368.5360873,1,1
2016,46,43,3,188,1,"kalman_filter","Detected",0,0,347.7359849,1,1
2016,46,44,2,188,1,"kalman_filter","Detected",0,0,282.8840893,1,1
